timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,Latency
1777035660075,324,1. Login TCExam,200,OK,Thread Group 1-1,true,266
1777035660141,272,0. Open Login,200,OK,Thread Group 1-4,true,251
1777035659991,452,2. Soal Bergambar,200,OK,Thread Group 1-3,true,329
1777035660091,433,2. Soal Bergambar,200,OK,Thread Group 1-2,true,305
1777035660476,90,0. Open Login,200,OK,Thread Group 1-3,true,90
1777035660524,92,0. Open Login,200,OK,Thread Group 1-2,true,92
1777035660414,312,1. Login TCExam,200,OK,Thread Group 1-4,true,255
1777035660399,449,2. Soal Bergambar,200,OK,Thread Group 1-1,true,300
1777035660849,101,0. Open Login,200,OK,Thread Group 1-1,true,101
1777035660566,435,1. Login TCExam,200,OK,Thread Group 1-3,true,329
1777035660617,426,1. Login TCExam,200,OK,Thread Group 1-2,true,310
1777035660726,402,2. Soal Bergambar,200,OK,Thread Group 1-4,true,281
1777035661129,93,0. Open Login,200,OK,Thread Group 1-4,true,93
1777035660978,350,1. Login TCExam,200,OK,Thread Group 1-1,true,283
1777035661001,548,2. Soal Bergambar,200,OK,Thread Group 1-3,true,422
1777035661043,545,2. Soal Bergambar,200,OK,Thread Group 1-2,true,396
1777035661223,404,1. Login TCExam,200,OK,Thread Group 1-4,true,310
1777035661549,130,0. Open Login,200,OK,Thread Group 1-3,true,130
1777035661589,101,0. Open Login,200,OK,Thread Group 1-2,true,101
1777035661328,438,2. Soal Bergambar,200,OK,Thread Group 1-1,true,331
1777035661767,59,0. Open Login,200,OK,Thread Group 1-1,true,58
1777035661690,322,1. Login TCExam,200,OK,Thread Group 1-2,true,257
1777035661628,402,2. Soal Bergambar,200,OK,Thread Group 1-4,true,276
1777035661680,380,1. Login TCExam,200,OK,Thread Group 1-3,true,317
1777035662030,75,0. Open Login,200,OK,Thread Group 1-4,true,74
1777035661826,380,1. Login TCExam,200,OK,Thread Group 1-1,true,282
1777035662105,348,1. Login TCExam,200,OK,Thread Group 1-4,true,261
1777035662013,526,2. Soal Bergambar,200,OK,Thread Group 1-2,true,420
1777035662060,555,2. Soal Bergambar,200,OK,Thread Group 1-3,true,447
1777035662540,92,0. Open Login,200,OK,Thread Group 1-2,true,92
1777035662615,95,0. Open Login,200,OK,Thread Group 1-3,true,95
1777035662206,601,2. Soal Bergambar,200,OK,Thread Group 1-1,true,469
1777035662808,56,0. Open Login,200,OK,Thread Group 1-1,true,56
1777035662633,339,1. Login TCExam,200,OK,Thread Group 1-2,true,303
1777035662481,502,2. Soal Bergambar,200,OK,Thread Group 1-4,true,363
1777035662984,76,0. Open Login,200,OK,Thread Group 1-4,true,76
1777035662711,416,1. Login TCExam,200,OK,Thread Group 1-3,true,332
1777035662865,382,1. Login TCExam,200,OK,Thread Group 1-1,true,291
1777035663061,329,1. Login TCExam,200,OK,Thread Group 1-4,true,247
1777035662982,474,2. Soal Bergambar,200,OK,Thread Group 1-2,true,374
1777035663483,99,0. Open Login,200,OK,Thread Group 1-2,true,99
1777035663127,507,2. Soal Bergambar,200,OK,Thread Group 1-3,true,411
1777035663634,85,0. Open Login,200,OK,Thread Group 1-3,true,85
1777035663248,574,2. Soal Bergambar,200,OK,Thread Group 1-1,true,440
1777035663823,48,0. Open Login,200,OK,Thread Group 1-1,true,48
1777035663390,508,2. Soal Bergambar,200,OK,Thread Group 1-4,true,369
1777035663898,70,0. Open Login,200,OK,Thread Group 1-4,true,70
1777035663583,381,1. Login TCExam,200,OK,Thread Group 1-2,true,317
1777035663720,399,1. Login TCExam,200,OK,Thread Group 1-3,true,324
1777035663872,392,1. Login TCExam,200,OK,Thread Group 1-1,true,302
1777035663984,375,1. Login TCExam,200,OK,Thread Group 1-4,true,274
1777035663984,472,2. Soal Bergambar,200,OK,Thread Group 1-2,true,370
1777035664487,107,0. Open Login,200,OK,Thread Group 1-2,true,107
1777035664119,551,2. Soal Bergambar,200,OK,Thread Group 1-3,true,439
1777035664671,96,0. Open Login,200,OK,Thread Group 1-3,true,96
1777035664264,621,2. Soal Bergambar,200,OK,Thread Group 1-1,true,494
