timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1778855456582,187,00 getLoginPage,200,OK,Thread Group 1-119,text,true,,9201,443,39,39,http://192.168.27.1/tcexam/public/code/,4,0,0
1778855456582,4,00 getLoginPage-0,301,Moved Permanently,Thread Group 1-119,text,true,,623,282,39,39,http://192.168.27.1/tcexam/public/code,4,0,0
1778855456586,183,00 getLoginPage-1,200,OK,Thread Group 1-119,text,true,,8578,161,39,39,http://192.168.27.1/tcexam/public/code/,183,0,0
1778855456691,175,05 execTestLoop,200,OK,Thread Group 1-90,text,true,,12940,1492,39,39,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,99,0,0
1778855456799,178,11 getLoginPage,200,OK,Thread Group 1-83,text,true,,9163,561,39,39,http://192.168.27.1/tcexam/public/code/,5,0,0
1778855456799,5,11 getLoginPage-0,301,Moved Permanently,Thread Group 1-83,text,true,,585,359,39,39,http://192.168.27.1/tcexam/public/code,5,0,0
1778855456804,173,11 getLoginPage-1,200,OK,Thread Group 1-83,text,true,,8578,202,39,39,http://192.168.27.1/tcexam/public/code/,173,0,0
1778855456801,197,05 execTestLoop,200,OK,Thread Group 1-97,text,true,,12935,1601,38,38,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,123,0,0
1778855456870,167,11 getLoginPage,200,OK,Thread Group 1-82,text,true,,9163,571,38,38,http://192.168.27.1/tcexam/public/code/,4,0,0
1778855456870,4,11 getLoginPage-0,301,Moved Permanently,Thread Group 1-82,text,true,,585,369,38,38,http://192.168.27.1/tcexam/public/code,4,0,0
1778855456874,163,11 getLoginPage-1,200,OK,Thread Group 1-82,text,true,,8578,202,38,38,http://192.168.27.1/tcexam/public/code/,163,0,0
1778855456994,88,02 getTestID,200,OK,Thread Group 1-116,text,true,,10994,396,37,37,http://192.168.27.1/tcexam/public/code/index.php,82,0,0
1778855457104,350,06 execTestLastQuestionConfirmation,200,OK,Thread Group 1-88,text,true,,12857,1545,37,37,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,274,0,0
1778855457102,395,05 execTestLoop,200,OK,Thread Group 1-107,text,true,,12947,1549,37,37,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,297,0,0
1778855457101,460,05 execTestLoop,200,OK,Thread Group 1-110,text,true,,12954,1614,37,37,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,357,0,0
1778855457292,272,00 getLoginPage,200,OK,Thread Group 1-120,text,true,,9201,463,37,37,http://192.168.27.1/tcexam/public/code/,4,0,1
1778855457292,4,00 getLoginPage-0,301,Moved Permanently,Thread Group 1-120,text,true,,623,302,37,37,http://192.168.27.1/tcexam/public/code,4,0,1
1778855457296,268,00 getLoginPage-1,200,OK,Thread Group 1-120,text,true,,8578,161,37,37,http://192.168.27.1/tcexam/public/code/,267,0,0
1778855457211,501,05 execTestLoop,200,OK,Thread Group 1-105,text,true,,12862,1510,37,37,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,425,0,0
1778855457118,620,08 forceTerminateTest,200,OK,Thread Group 1-85,text,true,,11544,1457,37,37,http://192.168.27.1/tcexam/public/code/index.php,135,0,0
1778855457118,135,08 forceTerminateTest-0,302,Found,Thread Group 1-85,text,true,,724,1221,37,37,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,135,0,0
1778855457254,484,08 forceTerminateTest-1,200,OK,Thread Group 1-85,text,true,,10820,236,37,37,http://192.168.27.1/tcexam/public/code/index.php,427,0,0
1778855457259,716,05 execTestLoop,200,OK,Thread Group 1-94,text,true,,12854,1601,38,38,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,609,0,0
1778855457361,748,05 execTestLoop,200,OK,Thread Group 1-104,text,true,,12860,1497,38,38,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,637,0,0
1778855457342,830,05 execTestLoop,200,OK,Thread Group 1-89,text,true,,12857,1570,38,38,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,710,0,0
1778855457472,967,05 execTestLoop,200,OK,Thread Group 1-98,text,true,,12854,1523,38,38,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,845,0,0
1778855457473,986,05 execTestLoop,200,OK,Thread Group 1-103,text,true,,12861,1601,38,38,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,841,0,0
1778855457648,840,02 getTestID,200,OK,Thread Group 1-117,text,true,,10994,404,38,38,http://192.168.27.1/tcexam/public/code/index.php,779,0,0
1778855457626,940,05 execTestLoop,200,OK,Thread Group 1-92,text,true,,12942,1601,38,38,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,825,0,0
1778855457689,949,05 execTestLoop,200,OK,Thread Group 1-99,text,true,,12936,1536,38,38,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,848,0,0
1778855457573,1109,05 execTestLoop,200,OK,Thread Group 1-109,text,true,,12947,1523,38,38,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,928,0,0
1778855457596,1210,05 execTestLoop,200,OK,Thread Group 1-100,text,true,,12853,1588,38,38,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,1083,0,0
1778855457917,944,09 showTestList,200,OK,Thread Group 1-84,text,true,,11001,394,38,38,http://192.168.27.1/tcexam/public/code/index.php,879,0,0
1778855457813,1227,05 execTestLoop,200,OK,Thread Group 1-93,text,true,,12942,1479,38,38,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,1080,0,0
1778855457874,1201,05 execTestLoop,200,OK,Thread Group 1-95,text,true,,12936,1523,38,38,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,1060,0,0
1778855458124,954,02 getTestID,200,OK,Thread Group 1-118,text,true,,11168,392,38,38,http://192.168.27.1/tcexam/public/code/index.php,873,0,0
1778855458006,1143,06 execTestLastQuestionConfirmation,200,OK,Thread Group 1-90,text,true,,12940,1519,38,38,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,989,0,0
