timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,Latency
1777261311408,3824,2. Soal Bergambar,200,OK,Thread Group 1-57,true,3552
1777261312345,2927,0. Open Login,200,OK,Thread Group 1-60,true,2927
1777261311272,4052,2. Soal Bergambar,200,OK,Thread Group 1-48,true,3760
1777261312727,2609,0. Open Login,200,OK,Thread Group 1-35,true,2609
1777261312774,2700,0. Open Login,200,OK,Thread Group 1-73,true,2524
1777261310050,5594,1. Login TCExam,200,OK,Thread Group 1-21,true,2602
1777261311689,4027,2. Soal Bergambar,200,OK,Thread Group 1-10,true,3781
1777261310992,4735,1. Login TCExam,200,OK,Thread Group 1-26,true,2567
1777261311843,3934,2. Soal Bergambar,200,OK,Thread Group 1-31,true,3624
1777261312003,3778,2. Soal Bergambar,200,OK,Thread Group 1-13,true,3524
1777261310714,5089,1. Login TCExam,200,OK,Thread Group 1-47,true,2856
1777261310652,5165,1. Login TCExam,200,OK,Thread Group 1-34,true,2936
1777261313193,2658,0. Open Login,200,OK,Thread Group 1-24,true,2658
1777261310529,5411,1. Login TCExam,200,OK,Thread Group 1-68,true,3080
1777261313389,2557,0. Open Login,200,OK,Thread Group 1-64,true,2557
1777261311541,4408,1. Login TCExam,200,OK,Thread Group 1-29,true,2291
1777261311352,4615,1. Login TCExam,200,OK,Thread Group 1-69,true,2489
1777261310849,5166,1. Login TCExam,200,OK,Thread Group 1-40,true,2808
1777261312297,3736,2. Soal Bergambar,200,OK,Thread Group 1-18,true,3466
1777261310593,5599,1. Login TCExam,200,OK,Thread Group 1-6,true,3080
1777261312287,3908,2. Soal Bergambar,200,OK,Thread Group 1-61,true,3459
1777261313870,2387,0. Open Login,200,OK,Thread Group 1-11,true,2387
1777261314236,2261,0. Open Login,200,OK,Thread Group 1-5,true,2261
1777261312545,3945,2. Soal Bergambar,200,OK,Thread Group 1-17,true,3657
1777261313887,2632,0. Open Login,200,OK,Thread Group 1-28,true,2632
1777261312731,3792,2. Soal Bergambar,200,OK,Thread Group 1-8,true,3463
1777261313934,2638,0. Open Login,200,OK,Thread Group 1-39,true,2638
1777261311607,5103,1. Login TCExam,200,OK,Thread Group 1-23,true,2444
1777261313574,3250,2. Soal Bergambar,200,OK,Thread Group 1-65,true,2987
1777261313258,3581,2. Soal Bergambar,200,OK,Thread Group 1-58,true,3347
1777261313603,3338,2. Soal Bergambar,200,OK,Thread Group 1-2,true,3057
1777261314349,2602,0. Open Login,200,OK,Thread Group 1-59,true,2602
1777261314500,2453,0. Open Login,200,OK,Thread Group 1-44,true,2453
1777261312011,4967,1. Login TCExam,200,OK,Thread Group 1-4,true,2607
1777261313067,3889,2. Soal Bergambar,200,OK,Thread Group 1-42,true,3508
1777261314273,2810,0. Open Login,200,OK,Thread Group 1-15,true,2810
1777261312102,5104,1. Login TCExam,200,OK,Thread Group 1-56,true,2632
1777261311636,5667,1. Login TCExam,200,OK,Thread Group 1-51,true,2735
1777261312335,4981,1. Login TCExam,200,OK,Thread Group 1-30,true,2733
1777261313861,3548,2. Soal Bergambar,200,OK,Thread Group 1-66,true,3368
1777261313839,3712,2. Soal Bergambar,200,OK,Thread Group 1-50,true,3418
1777261313941,3732,2. Soal Bergambar,200,OK,Thread Group 1-67,true,3478
1777261315101,2604,0. Open Login,200,OK,Thread Group 1-32,true,2604
1777261315234,2504,0. Open Login,200,OK,Thread Group 1-57,true,2504
1777261315188,2568,0. Open Login,200,OK,Thread Group 1-14,true,2568
1777261315157,2600,0. Open Login,200,OK,Thread Group 1-54,true,2600
1777261315326,2442,0. Open Login,200,OK,Thread Group 1-48,true,2442
